gender,age,height,weight,bmi,tummy,hip,breast
1,50,147,48,22.2,3,2,3
2,51,201,65,16.1,1,1,2
2,70,194,110,29.2,3,3,2
1,44,204,107,25.7,2,3,3
2,34,194,90,23.9,3,3,1
2,75,206,77,18.1,1,1,2
1,65,179,75,23.4,1,3,1
2,55,162,66,25.1,2,3,3
2,52,206,67,15.8,1,1,2
2,61,171,76,26.0,3,2,3
1,69,193,107,28.7,3,3,3
1,64,183,99,29.6,3,2,2
2,37,202,119,29.2,3,2,3
2,27,199,73,18.4,2,2,2
1,22,194,59,15.7,2,2,1
2,30,169,62,21.7,2,3,2
1,54,155,53,22.1,1,2,2
2,65,191,81,22.2,3,1,1
1,49,206,89,21.0,3,3,1
1,74,196,93,24.2,2,1,3
1,57,199,93,23.5,1,3,2
2,57,184,109,32.2,2,3,3
1,60,179,94,29.3,3,3,3
2,35,158,65,26.0,3,2,2
1,23,191,116,31.8,3,3,3
2,22,180,68,21.0,2,3,3
2,45,211,95,21.3,3,1,2
2,21,194,64,17.0,1,2,1
1,22,157,53,21.5,3,1,2
2,75,205,131,31.2,2,3,2
1,36,184,60,17.7,2,1,1
2,41,210,120,27.2,3,3,2
1,42,174,80,26.4,2,2,3
2,52,208,115,26.6,2,2,2
2,62,152,67,29.0,3,2,2
2,67,207,109,25.4,2,3,3
2,67,187,57,16.3,2,2,2
2,65,150,46,20.4,3,1,2
2,45,193,102,27.4,3,2,2
1,25,183,102,30.5,2,2,3
2,46,167,75,26.9,3,3,2
2,67,165,55,20.2,1,1,1
1,53,150,71,31.6,2,2,2
2,32,154,73,30.8,2,2,2
2,41,152,69,29.9,2,2,2
2,29,158,46,18.4,2,2,2
1,57,203,121,29.4,2,3,3
2,31,194,84,22.3,1,3,1
1,57,182,68,20.5,1,3,3
1,18,181,95,29.0,3,3,3
2,19,158,69,27.6,2,3,2
2,33,183,104,31.1,2,2,3
2,18,203,122,29.6,3,3,2
1,28,209,112,25.6,2,3,3
1,66,185,80,23.4,3,2,3
1,67,199,79,19.9,1,1,3
2,48,203,111,26.9,2,2,2
2,54,195,103,27.1,3,2,3
1,32,208,112,25.9,3,3,2
1,40,156,67,27.5,3,3,3
2,60,180,93,28.7,3,2,3
2,74,178,77,24.3,3,1,2
1,43,146,46,21.6,2,2,3
2,61,195,100,26.3,3,3,3
2,61,158,65,26.0,3,2,2
1,51,188,75,21.2,2,2,3
1,52,198,73,18.6,2,2,2
2,24,181,94,28.7,3,3,2
1,71,168,66,23.4,2,2,1
2,28,199,100,25.3,3,3,2
2,53,183,53,15.8,2,2,2
2,68,150,57,25.3,3,3,2
1,38,173,92,30.7,3,3,2
2,45,208,109,25.2,2,2,2
1,74,206,71,16.7,2,1,2
1,60,154,48,20.2,3,3,1
1,35,210,109,24.7,1,3,2
1,25,161,47,18.1,2,2,1
1,68,204,126,30.3,3,2,3
2,25,152,64,27.7,3,3,3
2,65,148,59,26.9,3,3,3
1,53,185,59,17.2,1,2,2
2,37,153,66,28.2,2,2,3
2,66,211,78,17.5,1,1,1
2,51,165,57,20.9,3,1,3
2,67,185,57,16.7,1,1,1
2,43,149,71,32.0,3,2,3
1,22,167,64,22.9,2,3,3
1,59,162,65,24.8,2,3,2
2,23,175,70,22.9,3,2,3
2,71,208,68,15.7,1,2,2
2,56,173,94,31.4,2,3,3
2,69,206,69,16.3,2,1,1
1,47,208,75,17.3,1,1,1
1,55,191,77,21.1,2,3,2
1,42,193,115,30.9,2,2,2
1,23,185,106,31.0,2,2,3
1,67,168,65,23.0,3,1,3
1,40,165,85,31.2,2,2,3
1,61,209,92,21.1,3,3,1
1,31,189,97,27.2,3,2,2
1,48,183,79,23.6,1,2,2
2,40,188,90,25.5,2,3,3
1,73,146,47,22.0,1,3,1
2,23,180,77,23.8,3,1,1
1,55,186,92,26.6,2,3,3
2,39,208,81,18.7,3,2,1
1,72,165,81,29.8,3,2,2
2,42,178,96,30.3,3,2,3
2,31,209,67,15.3,2,1,2
1,20,177,48,15.3,1,2,2
2,28,169,48,16.8,2,1,2
2,44,190,97,26.9,3,3,2
2,70,205,109,25.9,3,3,2
2,29,167,89,31.9,2,3,2
2,38,150,69,30.7,2,3,3
1,27,164,43,16.0,1,2,2
2,64,199,95,24.0,2,3,1
2,31,200,73,18.2,1,1,1
2,28,160,59,23.0,1,1,2
2,62,204,66,15.9,2,1,2
1,56,204,114,27.4,3,3,3
1,31,207,101,23.6,3,2,3
2,36,178,55,17.4,2,2,1
2,31,205,112,26.7,2,2,3
1,35,194,88,23.4,1,2,1
1,69,152,51,22.1,2,3,2
2,63,208,130,30.0,3,3,2
1,28,165,48,17.6,2,2,2
1,24,180,102,31.5,3,2,3
1,27,153,63,26.9,3,3,3
1,49,172,48,16.2,2,1,1
1,52,209,70,16.0,2,2,2
2,34,211,109,24.5,3,3,2
1,33,159,41,16.2,2,2,1
1,20,189,71,19.9,1,1,1
1,62,195,117,30.8,2,3,3
2,23,204,121,29.1,2,2,2
2,43,166,44,16.0,1,2,2
1,36,189,54,15.1,2,1,2
1,75,165,52,19.1,2,1,1
1,47,145,51,24.3,1,2,3
2,59,146,51,23.9,1,3,2
1,49,182,74,22.3,2,2,1
1,74,204,86,20.7,3,3,1
2,41,197,64,16.5,2,1,1
2,29,175,83,27.1,3,2,3
2,48,170,90,31.1,3,3,2
2,39,195,76,20.0,3,3,3
1,43,174,77,25.4,3,3,2
2,59,184,100,29.5,2,3,3
2,67,188,92,26.0,3,3,2
2,58,203,64,15.5,1,2,1
2,43,189,115,32.2,3,2,2
1,73,176,91,29.4,2,2,3
1,75,184,99,29.2,2,3,3
1,59,179,54,16.9,2,1,2
1,23,174,71,23.5,1,3,3
2,66,200,115,28.8,2,2,3
2,60,173,52,17.4,2,1,2
2,68,171,61,20.9,2,1,2
1,42,200,112,28.0,3,3,2
1,68,203,121,29.4,2,3,3
1,47,208,120,27.7,2,2,3
1,70,154,59,24.9,3,1,2
1,39,173,68,22.7,2,2,2
2,31,195,65,17.1,2,1,1
1,37,179,72,22.5,2,1,1
1,56,189,103,28.8,2,2,3
2,43,193,98,26.3,2,3,2
2,34,175,49,16.0,1,1,2
2,70,172,95,32.1,3,3,2
2,39,146,55,25.8,3,3,3
1,32,170,77,26.6,2,3,3
2,22,145,45,21.4,1,1,1
2,73,191,109,29.9,2,2,2
1,43,171,70,23.9,2,2,2
2,58,169,55,19.3,3,2,2
1,27,192,79,21.4,3,2,3
2,28,178,102,32.2,2,2,2
2,33,208,77,17.8,2,2,1
2,23,209,70,16.0,1,2,1
1,22,191,114,31.2,2,3,2
2,68,193,114,30.6,3,2,2
2,36,198,65,16.6,2,2,1
1,20,157,75,30.4,2,2,3
2,61,193,68,18.3,2,1,2
2,51,193,72,19.3,1,3,2
1,60,151,63,27.6,2,2,3
1,43,194,65,17.3,2,2,2
2,50,193,72,19.3,3,1,2
2,52,170,80,27.7,2,2,3
1,52,195,120,31.6,2,3,2
1,51,168,67,23.7,2,1,3
2,74,152,63,27.3,3,3,2
2,29,203,113,27.4,3,2,2
2,22,173,66,22.1,2,3,2
1,60,187,92,26.3,2,3,3
1,53,195,108,28.4,2,2,3
2,63,164,41,15.2,2,1,1
1,72,164,52,19.3,1,3,3
1,43,159,60,23.7,1,1,1
1,46,162,83,31.6,3,2,2
1,54,200,86,21.5,3,1,3
2,50,191,89,24.4,1,1,1
2,36,177,71,22.7,3,1,3
1,30,162,69,26.3,2,2,3
1,50,207,107,25.0,3,2,2
2,75,202,103,25.2,2,3,2
1,58,174,64,21.1,2,2,2
2,29,190,113,31.3,2,2,2
1,61,204,66,15.9,1,1,1
2,52,152,60,26.0,2,3,2
1,22,164,45,16.7,2,2,2
2,47,203,89,21.6,3,2,3
1,19,156,67,27.5,2,3,2
1,65,175,90,29.4,3,3,2
2,41,211,96,21.6,2,3,3
1,55,193,105,28.2,2,3,2
2,27,178,95,30.0,2,2,3
2,35,192,104,28.2,3,2,2
1,43,154,65,27.4,2,2,2
2,75,197,102,26.3,3,3,2
1,27,188,99,28.0,3,3,3
2,60,201,126,31.2,2,3,3
2,28,208,66,15.3,1,1,2
1,34,200,103,25.8,3,3,3
1,27,189,112,31.4,3,2,2
2,63,165,70,25.7,2,3,3
2,40,209,79,18.1,1,2,1
1,55,183,93,27.8,3,3,2
1,45,200,118,29.5,2,3,3
2,56,188,80,22.6,2,3,3
2,54,187,55,15.7,1,2,1
2,24,197,103,26.5,2,2,2
1,21,186,77,22.3,3,2,2
2,57,168,50,17.7,2,1,1
2,40,185,109,31.8,3,2,3
2,71,201,97,24.0,2,1,3
1,42,165,87,32.0,2,2,3
2,23,165,65,23.9,3,1,1
1,51,184,83,24.5,2,1,3
2,43,195,106,27.9,2,2,3
2,53,199,70,17.7,1,2,1
2,42,191,58,15.9,2,2,1
1,26,176,57,18.4,2,2,2
2,26,176,74,23.9,3,2,2
1,53,165,48,17.6,2,2,1
2,29,185,101,29.5,2,3,2
1,39,185,99,28.9,3,2,3
1,57,199,74,18.7,3,3,1
1,73,206,64,15.1,1,2,2
1,38,155,69,28.7,3,3,3
2,32,153,73,31.2,3,2,3
2,32,211,111,24.9,3,3,1
2,70,171,76,26.0,2,3,3
1,75,150,46,20.4,3,3,2
2,32,185,69,20.2,1,1,3
1,55,201,110,27.2,3,3,3
2,71,165,46,16.9,1,1,1
2,35,159,68,26.9,2,2,2
2,46,170,46,15.9,1,2,2
1,28,179,70,21.8,2,3,1
1,19,202,102,25.0,3,3,3
2,56,149,72,32.4,2,2,3
2,56,191,81,22.2,1,1,2
1,54,148,47,21.5,3,1,2
1,24,165,73,26.8,3,3,2
1,32,163,43,16.2,2,1,2
2,39,160,63,24.6,3,2,2
2,53,145,44,20.9,1,1,2
2,46,199,128,32.3,3,3,3
2,71,208,74,17.1,2,1,1
2,25,182,50,15.1,1,2,1
1,44,162,72,27.4,2,3,2
1,64,211,132,29.6,3,3,2
1,60,211,91,20.4,1,1,1
2,58,166,69,25.0,3,3,3
2,74,188,89,25.2,2,2,2
1,44,182,65,19.6,3,3,1
1,24,211,107,24.0,1,3,2
1,32,199,103,26.0,2,3,2
1,51,194,60,15.9,2,1,2
2,22,209,88,20.1,2,1,3
1,42,183,95,28.4,2,3,2
1,34,206,100,23.6,1,3,3
2,56,152,46,19.9,1,1,1
2,53,177,93,29.7,2,3,3
2,41,207,70,16.3,2,2,1
2,70,210,78,17.7,2,1,1
1,38,195,114,30.0,2,2,2
1,71,206,74,17.4,1,1,1
1,36,174,81,26.8,2,3,3
1,20,162,57,21.7,3,3,1
2,33,160,49,19.1,3,3,1
2,38,165,75,27.5,3,2,2
1,18,179,59,18.4,1,1,2
1,28,172,59,19.9,2,1,3
1,58,182,103,31.1,3,2,2
2,73,182,100,30.2,3,3,3
2,40,205,90,21.4,2,3,2
1,53,157,57,23.1,2,3,3
1,28,153,71,30.3,2,3,2
2,32,200,107,26.8,3,3,2
2,28,203,85,20.6,3,1,2
2,38,179,65,20.3,3,2,2
1,50,210,116,26.3,3,2,2
2,64,188,88,24.9,3,1,2
2,62,174,93,30.7,3,2,2
1,42,188,96,27.2,2,3,2
1,66,192,84,22.8,1,3,2
1,33,168,88,31.2,3,2,2
2,59,194,109,29.0,3,2,3
2,45,198,119,30.4,3,2,3
1,56,202,65,15.9,2,2,2
2,64,165,49,18.0,2,1,1
1,32,211,88,19.8,3,1,1
2,68,153,41,17.5,1,2,1
1,29,160,80,31.2,2,3,2
2,36,182,56,16.9,2,2,1
1,42,168,63,22.3,1,3,3
2,25,174,88,29.1,2,3,3
2,22,159,41,16.2,1,2,2
1,68,200,62,15.5,2,2,2
1,43,200,118,29.5,3,2,2
1,59,196,96,25.0,3,3,2
2,39,194,95,25.2,3,2,3
2,26,158,44,17.6,2,2,2
2,33,149,48,21.6,2,1,3
2,75,199,118,29.8,2,2,3
1,69,191,105,28.8,2,2,3
2,57,147,52,24.1,1,2,2
2,34,203,78,18.9,2,1,3
1,34,199,118,29.8,3,3,3
2,33,182,105,31.7,2,3,3
2,30,193,58,15.6,1,2,2
2,54,161,65,25.1,3,2,3
1,29,196,69,18.0,1,2,2
1,24,201,103,25.5,3,3,3
2,41,188,109,30.8,2,3,2
2,44,208,72,16.6,1,1,2
2,28,154,65,27.4,3,3,2
2,72,161,61,23.5,2,3,1
2,72,209,85,19.5,3,1,3
2,41,198,98,25.0,2,2,3
1,64,188,60,17.0,2,1,1
2,48,164,42,15.6,2,2,2
1,19,183,60,17.9,2,2,2
1,20,172,47,15.9,1,2,2
2,26,187,94,26.9,3,3,3
2,44,187,65,18.6,3,1,3
2,61,194,101,26.8,3,3,3
2,57,180,100,30.9,3,2,3
2,56,188,90,25.5,3,2,3
1,39,209,129,29.5,2,3,3
2,22,188,55,15.6,2,2,1
2,36,192,71,19.3,2,2,1
1,41,168,71,25.2,2,2,3
2,38,167,68,24.4,2,3,2
2,18,187,65,18.6,3,1,1
1,27,178,91,28.7,3,2,3
1,34,172,53,17.9,2,2,1
1,21,185,66,19.3,3,1,3
2,42,159,81,32.0,3,3,2
2,55,189,114,31.9,2,3,3
1,25,180,61,18.8,2,2,1
2,26,165,81,29.8,2,2,2
1,57,189,78,21.8,2,3,2
1,48,167,69,24.7,3,3,3
2,62,169,86,30.1,2,2,2
1,31,146,46,21.6,3,3,3
2,36,193,95,25.5,3,3,2
2,37,201,85,21.0,2,1,2
2,52,196,84,21.9,3,2,2
2,69,193,103,27.7,3,2,2
2,39,177,95,30.3,3,3,2
1,61,188,107,30.3,3,3,2
2,70,166,80,29.0,3,2,2
2,41,187,59,16.9,2,1,2
1,56,195,65,17.1,1,1,2
2,27,186,76,22.0,2,2,1
1,23,178,54,17.0,1,2,1
2,54,148,65,29.7,3,2,2
1,74,186,71,20.5,3,3,1
2,68,145,42,20.0,1,3,1
1,33,175,98,32.0,2,3,2
1,59,201,128,31.7,2,2,3
2,49,155,53,22.1,2,2,2
1,66,196,123,32.0,3,2,3
2,43,210,75,17.0,2,2,2
1,71,152,67,29.0,3,3,3
1,61,153,66,28.2,2,3,2
1,41,153,61,26.1,3,2,3
2,51,164,48,17.8,2,2,1
2,64,198,69,17.6,1,2,2
1,46,188,101,28.6,2,3,2
1,40,190,113,31.3,2,2,3
2,73,189,101,28.3,3,3,2
2,39,159,59,23.3,2,3,3
1,38,165,66,24.2,3,3,2
1,37,200,86,21.5,1,1,2
2,57,153,53,22.6,1,3,2
1,27,157,76,30.8,2,2,3
2,69,172,74,25.0,3,2,2
2,48,210,121,27.4,3,3,3
1,27,165,53,19.5,2,3,1
2,27,168,68,24.1,2,1,2
1,52,203,121,29.4,2,2,3
2,43,175,96,31.3,2,2,2
2,30,176,63,20.3,1,3,1
2,46,207,85,19.8,1,1,2
2,32,192,88,23.9,2,2,1
1,24,176,73,23.6,3,3,2
1,30,189,63,17.6,1,2,2
1,43,182,51,15.4,1,1,1
1,66,204,102,24.5,3,2,1
1,34,195,113,29.7,2,2,2
1,75,173,76,25.4,2,3,2
1,68,201,95,23.5,2,1,1
1,51,186,99,28.6,3,3,3
1,49,150,62,27.6,2,2,2
1,58,160,79,30.9,2,3,2
2,70,197,87,22.4,3,2,3
1,68,186,111,32.1,3,3,3
1,74,197,93,24.0,3,3,3
2,74,180,103,31.8,3,3,3
1,42,194,87,23.1,1,1,1
1,30,172,55,18.6,1,1,3
1,42,206,116,27.3,2,3,2
1,40,211,110,24.7,3,1,2
1,45,191,99,27.1,3,3,3
2,29,145,59,28.1,3,2,3
1,54,163,41,15.4,1,1,2
1,72,161,42,16.2,2,1,2
1,23,165,87,32.0,3,3,3
2,73,210,74,16.8,1,1,1
1,53,158,49,19.6,3,1,1
1,31,160,78,30.5,3,2,3
2,54,175,57,18.6,1,3,2
2,28,206,114,26.9,3,3,3
1,29,168,91,32.2,3,2,2
1,47,204,71,17.1,1,1,1
2,38,197,105,27.1,2,3,2
1,25,193,98,26.3,2,3,3
1,65,188,70,19.8,3,2,1
1,52,148,49,22.4,3,1,1
1,52,187,94,26.9,3,3,3
1,30,169,90,31.5,2,3,2
2,65,176,53,17.1,1,2,2
1,73,146,51,23.9,2,1,3
2,70,186,101,29.2,2,2,3
2,37,200,80,20.0,2,1,3
1,60,182,65,19.6,3,2,2
1,18,196,59,15.4,2,1,2
2,52,190,69,19.1,2,2,3
1,47,197,62,16.0,1,2,1
2,56,187,85,24.3,2,3,2
2,46,193,98,26.3,3,2,2
1,61,204,95,22.8,1,1,3
2,41,162,82,31.2,3,3,3
1,26,145,53,25.2,2,3,2
2,51,181,51,15.6,2,1,1
1,44,191,84,23.0,3,2,2
2,27,195,80,21.0,3,3,3
1,59,186,110,31.8,2,2,2
1,59,206,84,19.8,2,3,3
2,44,199,119,30.0,2,3,3
1,50,204,132,31.7,3,3,3
2,24,188,76,21.5,2,2,2
1,56,171,88,30.1,2,3,2
2,59,186,102,29.5,3,3,2
2,24,166,79,28.7,2,2,3
1,67,177,99,31.6,3,3,2
1,69,188,89,25.2,3,3,3
2,75,180,72,22.2,2,3,1
1,73,203,93,22.6,1,1,3
2,26,175,52,17.0,2,2,1
1,46,189,69,19.3,3,1,3
1,51,180,81,25.0,2,3,3
2,70,207,124,28.9,2,3,2
2,60,195,117,30.8,2,2,2
1,62,183,105,31.4,3,2,3
1,48,174,86,28.4,3,3,3
1,69,187,77,22.0,2,3,1
2,71,191,88,24.1,1,3,3
2,69,171,74,25.3,2,3,2
1,63,168,84,29.8,2,3,2
1,63,169,55,19.3,1,1,3
2,49,167,84,30.1,2,3,2
2,26,189,55,15.4,2,1,1
2,34,174,86,28.4,2,2,2
1,62,163,59,22.2,1,1,3
1,47,200,120,30.0,3,2,2
2,28,184,90,26.6,2,2,2
2,23,196,104,27.1,2,2,2
2,28,181,81,24.7,1,1,1
1,48,170,58,20.1,3,3,3
2,72,193,66,17.7,2,1,1
1,50,188,114,32.3,3,2,2
2,56,167,79,28.3,3,2,2
2,51,166,64,23.2,1,3,2
1,45,198,116,29.6,3,2,2
1,21,188,71,20.1,3,1,1
1,28,166,80,29.0,3,3,2
2,23,148,58,26.5,2,3,2
1,38,207,129,30.1,3,2,3
2,57,179,87,27.2,3,3,3
2,29,198,114,29.1,2,2,2
1,33,181,79,24.1,1,2,3
2,65,152,64,27.7,3,2,2
1,37,210,112,25.4,2,2,2
2,66,152,54,23.4,1,3,1
1,47,184,64,18.9,1,3,2
2,37,185,52,15.2,2,2,1
2,64,204,117,28.1,3,2,2
1,61,151,41,18.0,2,2,1
1,50,196,80,20.8,2,1,1
1,37,210,124,28.1,2,2,3
1,50,178,86,27.1,2,2,3
2,61,182,69,20.8,2,2,2
1,30,191,57,15.6,2,2,1
2,37,159,54,21.4,2,2,3
2,67,195,65,17.1,1,2,2
1,41,148,61,27.8,2,2,2
1,71,147,41,19.0,2,1,3
1,24,198,65,16.6,1,1,2
2,70,209,92,21.1,2,1,3
1,39,186,78,22.5,2,2,1
1,75,195,66,17.4,2,2,1
2,69,200,117,29.2,3,2,2
2,52,147,42,19.4,2,3,1
1,56,177,100,31.9,3,3,2
1,53,180,103,31.8,2,3,3
1,41,195,79,20.8,2,1,1
2,29,209,79,18.1,2,2,2
2,45,209,103,23.6,3,3,1
2,34,177,56,17.9,2,2,2
2,52,193,116,31.1,3,2,2
2,54,167,65,23.3,1,1,2
2,56,178,92,29.0,3,2,3
2,39,190,61,16.9,2,1,2
2,33,198,93,23.7,3,2,1
2,73,172,88,29.7,3,2,3
2,68,179,50,15.6,1,1,1
2,58,150,69,30.7,3,2,2
1,19,169,84,29.4,3,3,2
2,67,208,86,19.9,1,1,2
2,28,195,101,26.6,3,2,2
2,40,210,114,25.9,3,3,3
1,70,158,46,18.4,2,1,1
2,67,161,80,30.9,3,3,3
2,49,183,85,25.4,3,2,3
1,43,184,72,21.3,1,1,1
2,30,202,106,26.0,2,2,3
2,55,158,61,24.4,1,1,3
2,50,210,106,24.0,3,3,1
1,61,187,96,27.5,3,2,2
1,63,156,68,27.9,2,3,3
1,59,208,68,15.7,2,2,1
2,62,160,49,19.1,3,1,1
2,62,204,89,21.4,3,3,2
2,24,152,55,23.8,3,2,2
2,44,161,59,22.8,2,1,1
1,37,151,52,22.8,1,2,1
1,41,182,79,23.8,2,3,3
1,44,202,72,17.6,2,2,2
1,63,206,119,28.0,2,3,2
1,43,181,51,15.6,2,1,1
2,40,156,67,27.5,3,2,3
1,21,171,81,27.7,3,2,2
1,57,210,106,24.0,3,1,1
2,50,201,61,15.1,2,2,2
1,30,188,80,22.6,1,3,2
1,33,191,97,26.6,3,2,2
2,31,172,68,23.0,2,3,2
2,21,196,67,17.4,2,2,1
1,49,193,105,28.2,2,3,3
1,50,196,108,28.1,3,2,2
2,52,189,73,20.4,2,2,1
1,48,165,87,32.0,3,2,2
1,29,158,71,28.4,2,3,2
2,41,186,58,16.8,2,1,1
1,63,176,86,27.8,3,2,3
1,38,202,83,20.3,3,3,2
2,66,175,74,24.2,3,2,3
2,22,193,107,28.7,2,2,3
1,43,203,88,21.4,1,1,1
1,45,186,107,30.9,2,3,2
2,41,201,123,30.4,2,3,3
2,72,184,101,29.8,3,3,3
2,32,209,120,27.5,3,3,3
2,31,183,104,31.1,2,3,2
1,56,161,75,28.9,2,2,3
2,70,201,124,30.7,2,2,3
1,53,163,80,30.1,2,2,2
1,66,168,48,17.0,2,1,2
2,35,179,102,31.8,2,3,2
1,56,183,80,23.9,2,1,1
2,46,170,83,28.7,3,3,2
2,28,192,114,30.9,2,2,2
1,74,209,97,22.2,2,2,2
2,66,193,57,15.3,1,2,2
1,46,146,66,31.0,2,2,2
1,56,183,83,24.8,1,3,1
2,46,149,51,23.0,2,3,3
1,43,175,88,28.7,2,2,2
2,42,146,57,26.7,2,2,3
2,68,151,58,25.4,3,2,3
1,45,176,50,16.1,2,1,2
2,43,173,48,16.0,1,1,1
1,19,165,48,17.6,2,2,2
2,43,146,63,29.6,3,3,3
1,23,210,111,25.2,3,2,2
1,55,210,67,15.2,1,1,1
1,64,173,76,25.4,2,3,2
2,35,158,54,21.6,3,2,2
1,67,188,80,22.6,1,1,2
2,64,181,95,29.0,3,2,3
1,49,161,59,22.8,2,3,3
1,22,201,78,19.3,3,1,1
1,42,199,127,32.1,3,3,3
1,29,197,96,24.7,1,3,1
2,64,202,107,26.2,2,3,3
1,51,166,81,29.4,3,2,2
1,70,208,119,27.5,3,2,2
1,20,191,84,23.0,2,3,3
1,63,199,66,16.7,1,2,2
1,36,186,71,20.5,3,3,1
1,24,173,60,20.0,2,2,2
1,56,203,126,30.6,2,3,2
1,20,204,115,27.6,3,2,3
2,24,169,62,21.7,2,3,3
2,34,187,63,18.0,1,1,1
1,46,205,100,23.8,2,3,3
1,75,188,81,22.9,2,3,3
1,43,205,102,24.3,2,3,1
1,33,202,87,21.3,3,1,2
1,48,185,110,32.1,3,2,2
1,48,207,131,30.6,2,2,2
1,51,182,75,22.6,1,3,3
1,75,199,124,31.3,2,3,2
1,64,150,48,21.3,2,2,2
2,49,210,131,29.7,2,3,2
1,73,191,118,32.3,3,3,3
2,71,191,60,16.4,1,2,1
1,38,207,77,18.0,2,2,1
2,49,195,76,20.0,3,2,3
1,64,193,93,25.0,3,3,2
2,39,205,84,20.0,1,1,3
1,48,184,53,15.7,2,1,1
1,69,147,54,25.0,2,3,2
1,50,199,128,32.3,3,2,3
2,75,169,52,18.2,2,2,1
1,44,183,103,30.8,2,3,3
1,57,199,75,18.9,1,1,2
2,39,200,105,26.2,2,3,2
1,37,205,131,31.2,2,2,3
2,33,157,44,17.9,1,1,2
2,35,175,72,23.5,2,2,3
1,73,195,83,21.8,1,2,2
1,61,174,54,17.8,2,2,2
2,21,210,122,27.7,3,3,3
1,20,164,47,17.5,2,2,2
1,32,168,65,23.0,2,2,3
1,68,154,75,31.6,3,3,3
1,55,202,80,19.6,3,3,2
2,71,190,64,17.7,2,1,2
2,53,148,61,27.8,2,2,2
2,74,210,93,21.1,3,3,2
2,46,178,99,31.2,2,2,3
1,21,150,49,21.8,2,3,1
2,74,201,107,26.5,2,2,3
1,55,161,55,21.2,2,1,2
2,74,191,113,31.0,3,2,3
1,71,186,99,28.6,2,3,2
2,48,147,68,31.5,2,3,2
1,28,183,84,25.1,2,2,3
2,29,185,75,21.9,3,1,2
1,67,193,65,17.5,2,1,2
2,26,189,88,24.6,3,2,1
2,62,145,57,27.1,2,3,3
1,43,205,76,18.1,2,2,1
1,66,182,70,21.1,3,3,3
2,56,184,61,18.0,1,1,2
2,43,194,83,22.1,1,3,1
2,35,187,95,27.2,3,3,3
1,33,197,80,20.6,2,3,2
1,32,200,95,23.8,1,1,3
1,59,168,47,16.7,1,2,2
2,26,158,65,26.0,2,3,3
1,74,153,70,29.9,3,3,2
1,64,210,101,22.9,3,3,3
1,47,170,54,18.7,2,2,3
2,34,208,120,27.7,2,2,3
1,61,189,93,26.0,2,3,3
2,69,172,49,16.6,2,2,2
1,24,173,50,16.7,1,2,1
1,69,181,56,17.1,2,2,1
2,50,183,82,24.5,3,2,3
2,44,201,76,18.8,3,3,1
1,24,210,102,23.1,1,2,3
1,40,183,58,17.3,2,2,1
2,39,205,64,15.2,2,2,1
2,24,187,113,32.3,2,2,3
1,69,208,68,15.7,1,2,2
1,68,160,75,29.3,3,3,3
2,69,151,72,31.6,3,3,3
1,74,147,48,22.2,2,3,2
1,52,145,65,30.9,2,2,2
2,58,207,97,22.6,1,3,2
2,43,184,106,31.3,3,2,3
2,70,186,54,15.6,1,1,1
1,65,187,97,27.7,3,3,2
1,19,159,63,24.9,2,1,3
1,63,158,59,23.6,2,3,1
2,44,163,81,30.5,2,3,2
1,73,207,96,22.4,1,1,1
2,48,149,69,31.1,3,3,2
2,51,211,129,29.0,3,2,3
2,30,177,94,30.0,3,2,3
1,61,176,62,20.0,3,3,2
2,18,179,95,29.6,2,3,3
1,73,177,94,30.0,2,2,3
1,63,174,63,20.8,2,2,2
2,19,200,93,23.2,1,2,2
1,71,184,96,28.4,2,2,2
1,18,211,101,22.7,2,3,1
1,52,187,56,16.0,1,1,1
2,54,206,126,29.7,3,3,3
1,31,208,67,15.5,1,1,2
1,27,198,63,16.1,1,2,2
2,23,161,74,28.5,3,2,3
1,72,193,87,23.4,3,2,3
1,64,176,81,26.1,3,2,2
2,27,150,44,19.6,3,2,3
2,23,178,91,28.7,3,3,3
1,66,208,107,24.7,2,2,3
1,48,191,67,18.4,2,1,2
1,24,195,112,29.5,2,2,2
2,59,173,61,20.4,1,2,3
2,72,208,122,28.2,2,3,3
1,52,210,100,22.7,1,1,1
2,65,188,93,26.3,3,2,2
2,30,161,71,27.4,2,2,3
1,26,161,80,30.9,3,3,3
1,65,200,67,16.8,2,2,2
1,59,199,99,25.0,2,3,3
1,41,168,45,15.9,1,2,2
1,21,205,97,23.1,2,1,1
1,35,158,66,26.4,3,2,3
1,42,208,67,15.5,2,1,2
1,52,206,77,18.1,1,2,2
2,67,209,131,30.0,2,3,3
1,24,177,80,25.5,2,2,3
2,67,203,122,29.6,2,3,2
2,33,194,70,18.6,2,1,3
2,40,168,64,22.7,2,3,2
2,24,205,105,25.0,2,3,2
2,47,157,66,26.8,3,3,3
1,36,171,63,21.5,2,2,2
2,64,184,64,18.9,3,1,3
1,45,185,77,22.5,2,1,2
1,40,169,77,27.0,2,3,2
2,47,173,56,18.7,3,3,2
1,20,157,49,19.9,2,2,3
1,63,153,58,24.8,1,3,2
2,51,161,72,27.8,2,2,3
1,49,195,71,18.7,2,2,1
2,68,167,43,15.4,2,1,1
2,47,169,79,27.7,2,3,3
1,70,209,84,19.2,2,1,1
1,47,151,65,28.5,2,2,3
2,53,202,86,21.1,1,1,3
1,67,206,67,15.8,1,1,1
2,33,186,106,30.6,3,2,2
2,41,209,93,21.3,3,3,2
